date,r_pct,sigma_pct,VaR_5,VaR_1
2020-03-24,8.9683232517963,1.4555144250517182,-2.034490803487793,-3.8140790779337346
2020-03-25,1.14689904208225,1.4555144250615746,-2.0344908035019107,-3.814079077959903
2020-03-26,6.05438310742467,1.4555144250541006,-2.0344908034912055,-3.8140790779400597
2020-03-27,-3.42678455416267,1.45551442505606,-2.034490803494012,-3.8140790779452622
2020-03-30,3.29665905699751,1.4555144250533076,-2.03449080349007,-3.8140790779379543
2020-03-31,-1.6142310788415701,1.4555144250518568,-2.0344908034879916,-3.8140790779341027
2020-04-01,-4.51463627327868,1.4555144250500422,-2.0344908034853924,-3.814079077929285
2020-04-02,2.25726570569602,1.4555144250519692,-2.0344908034881524,-3.8140790779344007
2020-04-03,-1.5252860825945,1.4555144250504093,-2.034490803485918,-3.8140790779302596
2020-04-06,6.7968244144831,1.4555144250493588,-2.0344908034844136,-3.8140790779274703
2020-04-07,-0.16043390483631,1.455514425055394,-2.034490803493058,-3.814079077943494
2020-04-08,3.3489371191285104,1.455514425051194,-2.034490803487042,-3.814079077932343
2020-04-09,1.43834703036995,1.4555144250509742,-2.0344908034867273,-3.8140790779317593
2020-04-13,-1.0156059444677001,1.4555144250495247,-2.034490803484651,-3.814079077927911
2020-04-14,3.01145595723069,1.4555144250487646,-2.0344908034835627,-3.814079077925893
2020-04-15,-2.2276732672368698,1.4555144250495815,-2.0344908034847324,-3.814079077928062
2020-04-16,0.5799837839541401,1.4555144250494019,-2.0344908034844753,-3.814079077927585
2020-04-17,2.64409320213205,1.4555144250485812,-2.0344908034833,-3.8140790779254057
2020-04-20,-1.8042845615347798,1.455514425049192,-2.0344908034841747,-3.8140790779270275
2020-04-21,-3.11551152363307,1.4555144250489653,-2.03449080348385,-3.8140790779264258
2020-04-22,2.26713005821368,1.4555144250498595,-2.034490803485131,-3.8140790779288
2020-04-23,-0.0539567660196,1.4555144250494834,-2.034490803484592,-3.814079077927801
2020-04-24,1.38220905668395,1.4555144250485763,-2.0344908034832927,-3.814079077925393
2020-04-27,1.46068681817359,1.455514425048442,-2.0344908034831004,-3.814079077925036
2020-04-28,-0.5256170190484,1.4555144250484149,-2.0344908034830618,-3.8140790779249643
2020-04-29,2.62367040450737,1.4555144250481526,-2.034490803482686,-3.814079077924268
2020-04-30,-0.92551433190548,1.4555144250489869,-2.034490803483881,-3.814079077926483
2020-05-01,-2.84602110147762,1.455514425048499,-2.034490803483182,-3.8140790779251876
2020-05-04,0.42408225788497,1.4555144250494065,-2.034490803484482,-3.8140790779275973
2020-05-05,0.89999351977798,1.455514425048562,-2.0344908034832727,-3.814079077925355
2020-05-06,-0.70038803990426,1.4555144250482766,-2.0344908034828637,-3.814079077924597
2020-05-07,1.14389557548904,1.4555144250481264,-2.0344908034826483,-3.8140790779241986
2020-05-08,1.6730795065226,1.4555144250481558,-2.0344908034826905,-3.8140790779242764
2020-05-11,0.01330693667913,1.4555144250483858,-2.03449080348302,-3.814079077924887
2020-05-12,-2.07133657720479,1.45551442504809,-2.0344908034825964,-3.814079077924102
2020-05-13,-1.76169966242802,1.4555144250486387,-2.0344908034833824,-3.8140790779255584
2020-05-14,1.1458917804072,1.4555144250486973,-2.0344908034834663,-3.8140790779257143
2020-05-15,0.39186752037227,1.4555144250484087,-2.034490803483053,-3.814079077924948
2020-05-18,3.10152087700732,1.4555144250481173,-2.0344908034826354,-3.814079077924174
2020-05-19,-1.05397477115989,1.4555144250493772,-2.0344908034844402,-3.814079077927519
2020-05-20,1.6513990613415,1.455514425048712,-2.034490803483487,-3.814079077925753
2020-05-21,-0.78039683099531,1.455514425048621,-2.0344908034833566,-3.8140790779255114
2020-05-22,0.23509456868122,1.4555144250482979,-2.034490803482894,-3.8140790779246534
2020-05-26,1.22142850214599,1.4555144250480558,-2.0344908034825475,-3.814079077924011
2020-05-27,1.47184474903152,1.455514425048151,-2.034490803482684,-3.814079077924264
2020-05-28,-0.21101393249196,1.4555144250482912,-2.0344908034828846,-3.814079077924636
2020-05-29,0.48007935523077,1.455514425048058,-2.0344908034825506,-3.814079077924017
2020-06-01,0.37442164783634,1.4555144250479728,-2.0344908034824285,-3.8140790779237905
2020-06-02,0.81773072824002,1.455514425047923,-2.034490803482357,-3.8140790779236586
2020-06-03,1.35566708125622,1.4555144250479741,-2.0344908034824303,-3.814079077923794
2020-06-04,-0.33743890836088003,1.455514425048165,-2.034490803482704,-3.8140790779243012
2020-06-05,2.5874012821637,1.4555144250480148,-2.0344908034824885,-3.814079077923902
2020-06-08,1.19696564058049,1.4555144250488978,-2.034490803483753,-3.8140790779262463
2020-06-09,-0.78297434197214,1.4555144250485146,-2.0344908034832043,-3.814079077925229
2020-06-10,-0.53272557351817,1.4555144250482515,-2.0344908034828277,-3.8140790779245304
2020-06-11,-6.07526929962887,1.4555144250480816,-2.0344908034825844,-3.814079077924079
2020-06-12,1.2976286605210698,1.4555144250536225,-2.0344908034905207,-3.8140790779387905
2020-06-15,0.82778608181754,1.4555144250506393,-2.0344908034862477,-3.81407907793087
2020-06-16,1.8784852866710702,1.455514425049177,-2.0344908034841533,-3.8140790779269875
2020-06-17,-0.36067962326296,1.4555144250489442,-2.03449080348382,-3.81407907792637
2020-06-18,0.059404340380269996,1.455514425048362,-2.034490803482986,-3.814079077924824
2020-06-19,-0.5665513565674001,1.4555144250480792,-2.034490803482581,-3.814079077924073
2020-06-22,0.64740932966582,1.4555144250480114,-2.0344908034824836,-3.814079077923893
2020-06-23,0.42981691914842,1.4555144250479781,-2.034490803482436,-3.8140790779238047
2020-06-24,-2.61952655956623,1.4555144250479313,-2.034490803482369,-3.8140790779236804
2020-06-25,1.08998277282168,1.4555144250489653,-2.03449080348385,-3.8140790779264258
2020-06-26,-2.45252042748305,1.4555144250485093,-2.0344908034831968,-3.8140790779252147
2020-06-29,1.45788881135331,1.4555144250490901,-2.034490803484029,-3.814079077926757
2020-06-30,1.52923494357555,1.4555144250487002,-2.0344908034834703,-3.814079077925722
2020-07-01,0.50095639758716,1.455514425048559,-2.034490803483268,-3.814079077925347
2020-07-02,0.45309704768161,1.4555144250481968,-2.034490803482749,-3.814079077924385
2020-07-06,1.5756930832163,1.4555144250480305,-2.034490803482511,-3.8140790779239437
2020-07-07,-1.08774778696432,1.455514425048284,-2.0344908034828744,-3.814079077924617
2020-07-08,0.7796986263430801,1.4555144250482404,-2.0344908034828117,-3.814079077924501
2020-07-09,-0.56595914761956,1.4555144250481056,-2.0344908034826186,-3.814079077924143
2020-07-10,1.04118097744443,1.4555144250480232,-2.0344908034825004,-3.814079077923924
2020-07-13,-0.94066452160586,1.4555144250480778,-2.034490803482579,-3.8140790779240694
2020-07-14,1.33173005829032,1.4555144250481018,-2.0344908034826132,-3.814079077924133
2020-07-15,0.90410569363541,1.4555144250482122,-2.0344908034827713,-3.814079077924426
2020-07-16,-0.34119152141141,1.4555144250481231,-2.034490803482644,-3.8140790779241898
2020-07-17,0.28445625875832004,1.4555144250479968,-2.0344908034824627,-3.814079077923854
2020-07-20,0.8371797255140401,1.455514425047926,-2.0344908034823614,-3.814079077923666
2020-07-21,0.16776293345603,1.45551442504798,-2.0344908034824387,-3.814079077923809
2020-07-22,0.57306305944724,1.4555144250479124,-2.034490803482342,-3.81407907792363
2020-07-23,-1.23963784122462,1.4555144250479217,-2.0344908034823552,-3.814079077923655
2020-07-24,-0.62096400242754,1.4555144250481358,-2.0344908034826616,-3.814079077924223
2020-07-27,0.73679288214822,1.4555144250480472,-2.034490803482535,-3.814079077923988
2020-07-28,-0.64944354186469,1.4555144250480112,-2.0344908034824836,-3.8140790779238927
2020-07-29,1.23517833517432,1.455514425047998,-2.0344908034824645,-3.8140790779238576
2020-07-30,-0.37573017634553,1.4555144250481304,-2.034490803482654,-3.8140790779242093
2020-07-31,0.76412362421756,1.455514425048004,-2.0344908034824734,-3.8140790779238736
2020-08-03,0.71553626643598,1.4555144250479979,-2.0344908034824645,-3.814079077923857
2020-08-04,0.36054230261334996,1.4555144250479852,-2.0344908034824463,-3.8140790779238234
2020-08-05,0.64091604355169,1.455514425047927,-2.0344908034823628,-3.8140790779236693
2020-08-06,0.64071260206652,1.4555144250479397,-2.034490803482381,-3.8140790779237026
2020-08-07,0.06328292699571,1.4555144250479453,-2.034490803482389,-3.8140790779237173
2020-08-10,0.27384652733921,1.4555144250478949,-2.0344908034823166,-3.8140790779235836
2020-08-11,-0.8001055401377801,1.4555144250478804,-2.034490803482296,-3.8140790779235454
2020-08-12,1.3899502293613202,1.4555144250479755,-2.034490803482432,-3.8140790779237976
2020-08-13,-0.20492726761567,1.4555144250481795,-2.0344908034827247,-3.8140790779243394
2020-08-14,-0.017189739627800002,1.4555144250480083,-2.034490803482479,-3.8140790779238847
2020-08-17,0.27061775074237,1.4555144250479235,-2.034490803482358,-3.8140790779236595
2020-08-18,0.2300740419816,1.4555144250478926,-2.0344908034823135,-3.814079077923578
2020-08-19,-0.44141233451816997,1.4555144250478766,-2.034490803482291,-3.814079077923535
2020-08-20,0.31536547683455,1.4555144250479013,-2.034490803482326,-3.814079077923601
2020-08-21,0.34351999829738,1.4555144250478862,-2.034490803482304,-3.8140790779235605
2020-08-24,0.99936153649018,1.4555144250478818,-2.034490803482298,-3.814079077923549
2020-08-25,0.35898997455401,1.455514425048003,-2.0344908034824716,-3.814079077923871
2020-08-26,1.01440013448428,1.4555144250479348,-2.034490803482374,-3.8140790779236897
2020-08-27,0.16716460318093,1.4555144250480307,-2.0344908034825115,-3.814079077923944
2020-08-28,0.67100028495694,1.4555144250479348,-2.034490803482374,-3.8140790779236897
2020-08-31,-0.21973751755091,1.4555144250479486,-2.034490803482394,-3.814079077923726
2020-09-01,0.7496831420706199,1.4555144250479073,-2.034490803482335,-3.8140790779236164
2020-09-02,1.52490501438702,1.4555144250479521,-2.0344908034823987,-3.814079077923736
2020-09-03,-3.57575941421863,1.4555144250482264,-2.0344908034827918,-3.8140790779244638
2020-09-04,-0.81662807542741,1.4555144250500052,-2.0344908034853395,-3.8140790779291867
2020-09-08,-2.81488290864668,1.455514425048919,-2.0344908034837834,-3.8140790779263023
2020-09-09,1.9944760662180898,1.4555144250495653,-2.0344908034847093,-3.8140790779280187
2020-09-10,-1.77412459253964,1.4555144250491818,-2.03449080348416,-3.8140790779270004
2020-09-11,0.05329301580871,1.4555144250489442,-2.03449080348382,-3.81407907792637
2020-09-14,1.26613350250242,1.4555144250483365,-2.0344908034829494,-3.814079077924756
2020-09-15,0.52057859304994,1.4555144250482912,-2.0344908034828846,-3.814079077924636
2020-09-16,-0.46296468921517997,1.4555144250480812,-2.0344908034825835,-3.8140790779240783
2020-09-17,-0.8447949528552099,1.4555144250479948,-2.03449080348246,-3.8140790779238487
2020-09-18,-1.12455769478287,1.4555144250480379,-2.0344908034825218,-3.8140790779239633
2020-09-21,-1.1638564027299099,1.4555144250481444,-2.034490803482674,-3.814079077924246
2020-09-22,1.04630163983774,1.4555144250482057,-2.034490803482762,-3.814079077924409
2020-09-23,-2.40073389143749,1.45551442504816,-2.0344908034826967,-3.8140790779242875
2020-09-24,0.29830055546291,1.4555144250488972,-2.0344908034837523,-3.8140790779262446
2020-09-25,1.5850439224188,1.455514425048325,-2.034490803482933,-3.8140790779247253
2020-09-28,1.59821918538547,1.4555144250484184,-2.0344908034830667,-3.8140790779249736
2020-09-29,-0.48242827044439995,1.455514425048466,-2.0344908034831346,-3.8140790779250997
2020-09-30,0.82198425683799,1.455514425048168,-2.034490803482708,-3.814079077924309
2020-10-01,0.52789495642944,1.4555144250480834,-2.0344908034825866,-3.814079077924084
2020-10-02,-0.9623812866371,1.4555144250479906,-2.034490803482454,-3.8140790779238376
2020-10-05,1.7813109002901202,1.45551442504807,-2.0344908034825675,-3.8140790779240485
2020-10-06,-1.40720643875233,1.4555144250484027,-2.034490803483044,-3.814079077924932
2020-10-07,1.7247163770241098,1.455514425048418,-2.034490803483066,-3.8140790779249727
2020-10-08,0.79782128948693,1.4555144250485272,-2.0344908034832225,-3.8140790779252627
2020-10-09,0.87550951807529,1.4555144250482366,-2.0344908034828064,-3.814079077924491
2020-10-12,1.62825301583247,1.4555144250481264,-2.0344908034826483,-3.8140790779241986
2020-10-13,-0.6326891629163,1.4555144250483512,-2.0344908034829703,-3.814079077924795
2020-10-14,-0.66451720840596,1.4555144250481449,-2.034490803482675,-3.8140790779242475
2020-10-15,-0.1528923514213,1.4555144250480603,-2.0344908034825537,-3.814079077924023
2020-10-16,0.01349104566301,1.4555144250479521,-2.0344908034823987,-3.814079077923736
2020-10-19,-1.64646635149416,1.4555144250478982,-2.0344908034823215,-3.8140790779235925
2020-10-20,0.47161953200003,1.455514425048309,-2.03449080348291,-3.814079077924683
2020-10-21,-0.21981140115698,1.4555144250480825,-2.0344908034825857,-3.814079077924082
2020-10-22,0.52053540034915,1.4555144250479666,-2.0344908034824196,-3.814079077923774
2020-10-23,0.34398383203892,1.455514425047938,-2.0344908034823783,-3.814079077923698
2020-10-26,-1.87644729853211,1.4555144250479046,-2.034490803482331,-3.8140790779236093
2020-10-27,-0.30302053504467,1.4555144250484378,-2.034490803483094,-3.814079077925025
2020-10-28,-3.5925542108577297,1.4555144250481313,-2.0344908034826554,-3.8140790779242115
2020-10-29,1.1876524939998099,1.4555144250499814,-2.0344908034853053,-3.8140790779291236
2020-10-30,-1.22037134452615,1.4555144250489902,-2.0344908034838856,-3.814079077926492
2020-11-02,1.22429508905916,1.4555144250486007,-2.034490803483328,-3.8140790779254576
2020-11-03,1.7642737684077698,1.4555144250483927,-2.03449080348303,-3.814079077924905
2020-11-04,2.18075256550918,1.4555144250485363,-2.0344908034832354,-3.8140790779252867
2020-11-05,1.9273265776702,1.4555144250488417,-2.034490803483673,-3.814079077926097
2020-11-06,-0.0287756585374,1.4555144250488232,-2.0344908034836466,-3.8140790779260483
2020-11-09,1.16319747463435,1.4555144250482839,-2.034490803482874,-3.8140790779246165
2020-11-10,-0.14007752208673002,1.4555144250482317,-2.0344908034827993,-3.814079077924478
2020-11-11,0.76227283629926,1.455514425048027,-2.034490803482506,-3.8140790779239344
2020-11-12,-1.00286515470706,1.4555144250480077,-2.0344908034824782,-3.814079077923883
2020-11-13,1.35185467062939,1.45551442504809,-2.0344908034825964,-3.814079077924102
2020-11-16,1.15807349228322,1.4555144250482148,-2.034490803482775,-3.814079077924433
2020-11-17,-0.48034437846471,1.4555144250481995,-2.034490803482753,-3.8140790779243923
2020-11-18,-1.1631210647481098,1.4555144250480498,-2.0344908034825386,-3.8140790779239953
2020-11-19,0.39386756907333004,1.4555144250481635,-2.0344908034827016,-3.814079077924297
2020-11-20,-0.68157373729196,1.4555144250480092,-2.0344908034824805,-3.8140790779238873
2020-11-23,0.56201081818496,1.455514425048004,-2.0344908034824734,-3.8140790779238736
2020-11-24,1.6032458814033,1.4555144250479606,-2.0344908034824107,-3.814079077923758
2020-11-25,-0.15856747555105,1.455514425048266,-2.034490803482848,-3.8140790779245686
2020-11-27,0.23941110259020001,1.4555144250480432,-2.0344908034825293,-3.8140790779239775
2020-11-30,-0.4606140636973,1.4555144250479437,-2.0344908034823868,-3.8140790779237133
2020-12-01,1.12081406615942,1.4555144250479337,-2.0344908034823725,-3.8140790779236866
2020-12-02,0.17895645286039,1.455514425048063,-2.0344908034825577,-3.81407907792403
2020-12-03,-0.06243520802939,1.4555144250479495,-2.034490803482395,-3.814079077923729
2020-12-04,0.87974637151866,1.4555144250478989,-2.0344908034823224,-3.8140790779235942
2020-12-07,-0.1937513438964,1.4555144250479783,-2.0344908034824365,-3.814079077923805
2020-12-08,0.27832711701716,1.4555144250479186,-2.034490803482351,-3.8140790779236466
2020-12-09,-0.7980964948472999,1.455514425047891,-2.0344908034823113,-3.8140790779235734
2020-12-10,-0.12859345277718,1.4555144250479797,-2.0344908034824383,-3.8140790779238087
2020-12-11,-0.12657980842316,1.4555144250479148,-2.0344908034823455,-3.814079077923637
2020-12-14,-0.43687882451467996,1.4555144250478862,-2.034490803482304,-3.8140790779235605
2020-12-15,1.2838482022218,1.4555144250479046,-2.034490803482331,-3.8140790779236093
2020-12-16,0.17712256203239002,1.455514425048107,-2.0344908034826203,-3.8140790779241467
2020-12-17,0.57411428089828,1.4555144250479688,-2.0344908034824227,-3.81407907792378
2020-12-18,-0.35172969521486,1.4555144250479468,-2.034490803482391,-3.8140790779237217
2020-12-21,-0.39139284869094,1.4555144250479202,-2.034490803482353,-3.8140790779236506
2020-12-22,-0.20752446917704,1.4555144250479133,-2.0344908034823432,-3.8140790779236324
2020-12-23,0.0745533271818,1.4555144250478909,-2.0344908034823113,-3.814079077923573
2020-12-24,0.35303499794867,1.455514425047871,-2.034490803482283,-3.8140790779235205
2020-12-28,0.86847075384124,1.455514425047876,-2.03449080348229,-3.8140790779235334
2020-12-29,-0.22298648272798,1.4555144250479652,-2.0344908034824174,-3.8140790779237705
2020-12-30,0.13406480950806,1.455514425047915,-2.034490803482346,-3.8140790779236373
2020-12-31,0.64182047117036,1.4555144250478826,-2.0344908034822993,-3.814079077923551
2021-01-04,-1.48647627120261,1.4555144250479202,-2.034490803482353,-3.8140790779236506
2021-01-05,0.70576313833612,1.4555144250482406,-2.0344908034828117,-3.8140790779245015
2021-01-06,0.56936033824754,1.4555144250480905,-2.034490803482597,-3.814079077924103
2021-01-07,1.47382601077517,1.4555144250479997,-2.0344908034824667,-3.814079077923862
2021-01-08,0.54768373935161,1.455514425048225,-2.0344908034827895,-3.81407907792446
2021-01-11,-0.6576327616620801,1.455514425048056,-2.0344908034825475,-3.8140790779240117
2021-01-12,0.0415702030569,1.4555144250480196,-2.0344908034824956,-3.814079077923915
2021-01-13,0.22730563867252,1.4555144250479277,-2.0344908034823637,-3.8140790779236706
2021-01-14,-0.37605130687428,1.455514425047892,-2.0344908034823126,-3.814079077923576
2021-01-15,-0.72160007982784,1.4555144250478989,-2.0344908034823224,-3.8140790779235942
2021-01-19,0.81034576357623,1.4555144250479644,-2.0344908034824165,-3.8140790779237683
2021-01-20,1.3839417376510998,1.4555144250479906,-2.034490803482454,-3.8140790779238376
2021-01-21,0.03166731613131,1.4555144250481837,-2.0344908034827305,-3.8140790779243505
2021-01-22,-0.30151526629378,1.4555144250480003,-2.034490803482468,-3.814079077923864
2021-01-25,0.36093175130176003,1.455514425047938,-2.0344908034823783,-3.814079077923698
2021-01-26,-0.14899431611539,1.4555144250479064,-2.0344908034823335,-3.8140790779236142
2021-01-27,-2.60133151261001,1.4555144250478838,-2.034490803482301,-3.8140790779235543
2021-01-28,0.97132987787595,1.4555144250489298,-2.034490803483799,-3.814079077926331
2021-01-29,-1.9500377654791698,1.4555144250484582,-2.0344908034831235,-3.8140790779250793
2021-02-01,1.5924300234678002,1.455514425048726,-2.034490803483507,-3.8140790779257903
2021-02-02,1.3802528814311499,1.4555144250485992,-2.0344908034833256,-3.8140790779254536
2021-02-03,0.10082606153449,1.455514425048451,-2.0344908034831133,-3.81407907792506
2021-02-04,1.07948476439219,1.455514425048119,-2.0344908034826377,-3.814079077924178
2021-02-05,0.38899196077633,1.4555144250481316,-2.034490803482656,-3.814079077924212
2021-02-08,0.73721074762893,1.4555144250479946,-2.0344908034824596,-3.8140790779238483
2021-02-09,-0.1114145421722,1.4555144250479881,-2.0344908034824503,-3.8140790779238314
2021-02-10,-0.0345244522391,1.455514425047918,-2.03449080348235,-3.814079077923645
2021-02-11,0.16610748145886,1.4555144250478838,-2.034490803482301,-3.8140790779235543
2021-02-12,0.46999709261612,1.4555144250478698,-2.0344908034822806,-3.814079077923517
2021-02-16,-0.05694345154143,1.4555144250478882,-2.0344908034823073,-3.814079077923566
2021-02-17,-0.03204533489178,1.4555144250478715,-2.0344908034822833,-3.814079077923522
2021-02-18,-0.44256142272427,1.4555144250478633,-2.0344908034822717,-3.8140790779235
2021-02-19,-0.18566190956654,1.4555144250478955,-2.034490803482318,-3.8140790779235854
2021-02-22,-0.77628928937105,1.4555144250478813,-2.0344908034822975,-3.8140790779235476
2021-02-23,0.12555296115266,1.45551442504797,-2.034490803482424,-3.814079077923783
2021-02-24,1.12876676709863,1.4555144250479066,-2.0344908034823335,-3.8140790779236147
2021-02-25,-2.4783394424172602,1.4555144250480536,-2.034490803482544,-3.814079077924005
2021-02-26,-0.47615322937986,1.4555144250489087,-2.0344908034837688,-3.814079077926275
2021-03-01,2.35121732256935,1.4555144250483627,-2.0344908034829867,-3.8140790779248257
2021-03-02,-0.8113678739508801,1.4555144250488792,-2.0344908034837266,-3.814079077926197
2021-03-03,-1.31523358948015,1.45551442504842,-2.034490803483069,-3.814079077924978
2021-03-04,-1.35080380643906,1.4555144250483862,-2.0344908034830205,-3.8140790779248883
2021-03-05,1.93083563387101,1.4555144250483862,-2.0344908034830205,-3.8140790779248883
2021-03-08,-0.53736432240256,1.455514425048624,-2.034490803483361,-3.81407907792552
2021-03-09,1.40554007439313,1.4555144250482472,-2.0344908034828215,-3.8140790779245193
2021-03-10,0.60122037709877,1.4555144250483059,-2.0344908034829055,-3.8140790779246747
2021-03-11,1.03418255006566,1.4555144250481002,-2.034490803482611,-3.814079077924129
2021-03-12,0.10148833275316,1.4555144250481096,-2.0344908034826243,-3.814079077924154
2021-03-15,0.64709395394135,1.4555144250479681,-2.034490803482422,-3.814079077923778
2021-03-16,-0.15709169785971,1.4555144250479588,-2.0344908034824085,-3.8140790779237532
2021-03-17,0.28752446501592,1.4555144250479075,-2.034490803482335,-3.8140790779236173
2021-03-18,-1.48705600659475,1.4555144250478866,-2.034490803482305,-3.814079077923562
2021-03-19,-0.060288567375359994,1.4555144250482261,-2.0344908034827913,-3.8140790779244633
2021-03-22,0.70005568983422,1.455514425048021,-2.0344908034824973,-3.8140790779239184
2021-03-23,-0.76601181193343,1.455514425047992,-2.034490803482456,-3.8140790779238416
2021-03-24,-0.54823366003482,1.4555144250480163,-2.0344908034824907,-3.814079077923906
2021-03-25,0.52265834327283,1.4555144250479803,-2.034490803482439,-3.8140790779238105
2021-03-26,1.64944186587163,1.4555144250479441,-2.034490803482387,-3.8140790779237146
2021-03-29,-0.08683896263868,1.4555144250482808,-2.0344908034828695,-3.814079077924608
2021-03-30,-0.31628294096499004,1.455514425048046,-2.0344908034825333,-3.814079077923985
2021-03-31,0.36159535924209,1.4555144250479597,-2.03449080348241,-3.814079077923756
2021-04-01,1.1755830427674099,1.455514425047916,-2.034490803482347,-3.8140790779236395
2021-04-05,1.43349877622434,1.4555144250480734,-2.0344908034825724,-3.8140790779240574
2021-04-06,-0.09740049407973,1.4555144250482406,-2.0344908034828117,-3.8140790779245015
2021-04-07,0.14741456981077,1.4555144250480287,-2.0344908034825084,-3.8140790779239393
2021-04-08,0.42117509405911996,1.4555144250479333,-2.0344908034823717,-3.8140790779236857
2021-04-09,0.76902881356879,1.4555144250479104,-2.0344908034823392,-3.814079077923625
